 ,Area,Mean,Min,Max,X,Y
1,0,6,6,6,35.000,169.000
2,0,4,4,4,178.500,132.500
3,0,0,0,0,294.500,117.500
4,0,4,4,4,267.500,132.500
5,0,3,3,3,490.500,152.500
6,0,9,9,9,608.500,124.500
7,0,10,10,10,541.500,209.500
8,0,0,0,0,481.500,175.500
9,0,5,5,5,418.500,182.500
10,0,14,14,14,370.500,200.500
11,0,8,8,8,186.500,194.500
12,0,15,15,15,148.500,185.500
13,0,15,15,15,100.500,181.500
14,0,3,3,3,78.500,189.500
