 ,Area,Mean,Min,Max,X,Y
1,0,11,11,11,48.000,198.000
2,0,5,5,5,195.500,141.500
3,0,6,6,6,274.500,76.500
4,0,11,11,11,264.500,145.500
5,0,11,11,11,458.500,174.500
6,0,15,15,15,597.500,98.500
7,0,11,11,11,515.500,224.500
8,0,9,9,9,456.500,199.500
9,0,10,10,10,349.500,221.500
10,0,7,7,7,315.500,227.500
11,0,7,7,7,203.500,220.500
12,0,3,3,3,165.500,222.500
13,0,7,7,7,111.500,207.500
14,0,11,11,11,90.500,211.500
