 ,Area,Mean,Min,Max,X,Y
1,0,15,15,15,37.000,189.000
2,0,15,15,15,312.500,165.500
3,0,15,15,15,353.500,154.500
4,0,15,15,15,343.500,170.500
5,0,15,15,15,465.500,178.500
6,0,15,15,15,601.500,175.500
7,0,15,15,15,492.500,218.500
8,0,6,6,6,441.500,199.500
9,0,0,0,0,335.500,204.500
10,0,15,15,15,280.500,211.500
11,0,5,5,5,188.500,209.500
12,0,6,6,6,146.500,203.500
13,0,15,15,15,92.500,201.500
14,0,13,13,13,79.500,206.500
