 ,Area,Mean,Min,Max,X,Y
1,0,6,6,6,51.000,139.000
2,0,0,0,0,327.500,106.500
3,0,13,13,13,363.500,97.500
4,0,13,13,13,351.500,107.500
5,0,13,13,13,460.500,116.500
6,0,8,8,8,601.500,127.500
7,0,3,3,3,498.500,166.500
8,0,13,13,13,456.500,140.500
9,0,13,13,13,310.500,156.500
10,0,0,0,0,261.500,159.500
11,0,7,7,7,204.500,162.500
12,0,13,13,13,165.500,151.500
13,0,13,13,13,111.500,144.500
14,0,2,2,2,99.500,146.500
