 ,Area,Mean,Min,Max,X,Y
1,0,0,0,0,36.000,198.000
2,0,4,4,4,210.500,160.500
3,0,6,6,6,255.500,117.500
4,0,10,10,10,267.500,159.500
5,0,9,9,9,483.500,185.500
6,0,10,10,10,611.500,155.500
7,0,15,15,15,536.500,240.500
8,0,9,9,9,482.500,207.500
9,0,15,15,15,351.500,215.500
10,0,15,15,15,322.500,221.500
11,0,10,10,10,191.500,215.500
12,0,11,11,11,158.500,216.500
13,0,15,15,15,103.500,210.500
14,0,9,9,9,84.500,211.500
