 ,Area,Mean,Min,Max,X,Y
1,0,4,4,4,36.000,196.000
2,0,15,15,15,285.500,165.500
3,0,12,12,12,321.500,152.500
4,0,15,15,15,312.500,168.500
5,0,11,11,11,459.500,180.500
6,0,15,15,15,608.500,182.500
7,0,15,15,15,480.500,227.500
8,0,12,12,12,447.500,208.500
9,0,15,15,15,295.500,210.500
10,0,9,9,9,250.500,216.500
11,0,15,15,15,183.500,212.500
12,0,12,12,12,146.500,213.500
13,0,2,2,2,94.500,204.500
14,0,6,6,6,79.500,209.500
