 ,Area,Mean,Min,Max,X,Y
1,0,15,15,15,42.000,181.000
2,0,2,2,2,247.500,151.500
3,0,2,2,2,280.500,135.500
4,0,9,9,9,275.500,154.500
5,0,15,15,15,482.500,177.500
6,0,1,1,1,599.500,158.500
7,0,15,15,15,531.500,218.500
8,0,6,6,6,472.500,193.500
9,0,2,2,2,400.500,197.500
10,0,9,9,9,349.500,203.500
11,0,10,10,10,200.500,210.500
12,0,10,10,10,168.500,197.500
13,0,5,5,5,111.500,194.500
14,0,15,15,15,85.500,202.500
