 ,Area,Mean,Min,Max,X,Y
1,0,9,9,9,47.000,177.000
2,0,3,3,3,295.500,146.500
3,0,7,7,7,338.500,134.500
4,0,5,5,5,326.500,150.500
5,0,7,7,7,475.500,152.500
6,0,15,15,15,597.500,141.500
7,0,15,15,15,593.500,168.500
8,0,15,15,15,435.500,180.500
9,0,3,3,3,292.500,192.500
10,0,1,1,1,242.500,199.500
11,0,12,12,12,196.500,193.500
12,0,10,10,10,145.500,188.500
13,0,10,10,10,98.500,187.500
14,0,10,10,10,87.500,190.500
