 ,Area,Mean,Min,Max,X,Y
1,0,9,9,9,46.000,156.000
2,0,0,0,0,306.833,123.167
3,0,3,3,3,364.833,121.833
4,0,9,9,9,339.833,129.167
5,0,7,7,7,440.500,144.500
6,0,8,8,8,601.167,135.167
7,0,12,12,12,483.833,179.833
8,0,1,1,1,424.000,163.500
9,0,15,15,15,321.500,172.500
10,0,9,9,9,286.500,188.000
11,0,4,4,4,221.167,185.167
12,0,7,7,7,178.500,176.500
13,0,15,15,15,118.833,168.833
14,0,3,3,3,104.500,174.167
