 ,Area,Mean,Min,Max,X,Y
1,0,14,14,14,33.000,134.000
2,0,0,0,0,199.500,95.500
3,0,0,0,0,263.500,33.500
4,0,0,0,0,283.500,102.500
5,0,0,0,0,448.500,125.500
6,0,4,4,4,586.500,40.500
7,0,11,11,11,505.500,180.500
8,0,12,12,12,454.500,144.500
9,0,14,14,14,351.500,167.500
10,0,5,5,5,324.500,174.500
11,0,7,7,7,211.500,171.500
12,0,8,8,8,151.500,155.500
13,0,11,11,11,91.500,152.167
14,0,4,4,4,76.833,151.500
