 ,Area,Mean,Min,Max,X,Y
1,0,9,9,9,43.000,207.000
2,0,11,11,11,192.500,166.500
3,0,11,11,11,263.500,126.500
4,0,11,11,11,267.500,179.500
5,0,11,11,11,484.500,199.500
6,0,15,15,15,597.500,186.500
7,0,11,11,11,526.500,232.500
8,0,9,9,9,480.500,217.500
9,0,15,15,15,319.500,226.500
10,0,13,13,13,287.500,229.500
11,0,13,13,13,161.500,221.500
12,0,11,11,11,133.500,221.500
13,0,11,11,11,73.500,218.500
14,0,9,9,9,63.500,217.500
