 ,Area,Mean,Min,Max,X,Y
1,0,0,0,0,50.000,175.000
2,0,3,3,3,202.500,127.500
3,0,0,0,0,267.500,77.500
4,0,0,0,0,271.500,131.500
5,0,0,0,0,456.500,163.500
6,0,15,15,15,604.500,144.500
7,0,0,0,0,501.500,227.500
8,0,0,0,0,453.500,184.500
9,0,2,2,2,356.500,188.500
10,0,15,15,15,321.500,197.500
11,0,4,4,4,211.500,202.500
12,0,15,15,15,170.500,202.500
13,0,11,11,11,109.500,187.500
14,0,11,11,11,82.500,192.500
