 ,Area,Mean,Min,Max,X,Y
1,0,12,12,12,35.000,215.000
2,0,10,10,10,197.500,177.500
3,0,15,15,15,253.500,143.500
4,0,12,12,12,261.500,183.500
5,0,1,1,1,508.500,199.500
6,0,15,15,15,616.500,193.500
7,0,10,10,10,534.500,232.500
8,0,12,12,12,495.500,218.500
9,0,6,6,6,314.500,229.500
10,0,1,1,1,287.500,231.500
11,0,0,0,0,164.500,227.500
12,0,15,15,15,142.500,228.500
13,0,12,12,12,72.500,221.500
14,0,15,15,15,85.500,222.500
