 ,Area,Mean,Min,Max,X,Y
1,0,4,4,4,30.000,222.000
2,0,4,4,4,208.500,176.500
3,0,15,15,15,265.500,137.500
4,0,4,4,4,280.500,182.500
5,0,7,7,7,503.500,211.500
6,0,1,1,1,603.500,191.500
7,0,15,15,15,542.500,241.500
8,0,15,15,15,335.500,229.500
9,0,4,4,4,292.500,235.500
10,0,15,15,15,166.500,232.500
11,0,7,7,7,144.500,239.500
12,0,0,0,0,53.250,226.500
13,0,10,10,10,49.000,229.250
