 ,Area,Mean,Min,Max,X,Y
1,0,12,12,12,48.000,166.000
2,0,12,12,12,229.500,121.500
3,0,6,6,6,283.500,75.500
4,0,9,9,9,292.500,128.500
5,0,12,12,12,458.500,155.500
6,0,12,12,12,602.500,125.500
7,0,4,4,4,515.500,224.500
8,0,2,2,2,454.500,178.500
9,0,12,12,12,360.500,185.500
10,0,0,0,0,331.500,191.500
11,0,12,12,12,232.500,198.500
12,0,12,12,12,178.500,185.500
13,0,12,12,12,124.833,181.167
14,0,2,2,2,96.167,181.833
