 ,Area,Mean,Min,Max,X,Y
1,0,9,9,9,46.000,160.000
2,0,14,14,14,74.167,184.167
3,0,2,2,2,98.833,176.167
4,0,14,14,14,181.500,195.500
5,0,1,1,1,242.833,202.167
6,0,2,2,2,337.500,133.500
7,0,15,15,15,398.833,137.500
8,0,15,15,15,383.500,103.500
9,0,14,14,14,319.833,187.500
10,0,15,15,15,374.500,175.500
11,0,14,14,14,484.500,152.833
12,0,0,0,0,479.833,136.833
13,0,14,14,14,527.167,169.500
14,0,10,10,10,599.167,126.167
