 ,Area,Mean,Min,Max,X,Y
1,0,4,4,4,29.000,206.000
2,0,15,15,15,234.500,173.500
3,0,11,11,11,281.500,157.500
4,0,8,8,8,269.500,173.500
5,0,15,15,15,490.500,193.500
6,0,15,15,15,614.500,144.500
7,0,4,4,4,526.500,239.500
8,0,1,1,1,475.500,213.500
9,0,13,13,13,416.500,219.500
10,0,15,15,15,367.500,227.500
11,0,15,15,15,173.500,224.500
12,0,11,11,11,142.500,224.500
13,0,15,15,15,77.500,220.500
14,0,8,8,8,55.500,220.500
