 ,Area,Mean,Min,Max,X,Y
1,0,0,0,0,38.000,150.000
2,0,6,6,6,326.167,122.833
3,0,15,15,15,362.167,108.833
4,0,4,4,4,344.833,122.833
5,0,4,4,4,437.500,128.833
6,0,15,15,15,595.500,146.167
7,0,4,4,4,478.167,179.500
8,0,0,0,0,432.833,152.833
9,0,4,4,4,327.500,162.833
10,0,7,7,7,283.500,174.167
11,0,15,15,15,203.500,166.167
12,0,13,13,13,156.833,163.500
13,0,4,4,4,115.500,158.833
14,0,4,4,4,102.833,162.167
