 ,Area,Mean,Min,Max,X,Y
1,0,9,9,9,45.000,216.000
2,0,13,13,13,320.833,182.833
3,0,13,13,13,366.167,152.833
4,0,13,13,13,359.500,183.500
5,0,13,13,13,484.833,192.167
6,0,15,15,15,600.833,180.167
7,0,1,1,1,526.833,220.167
8,0,12,12,12,470.833,208.833
9,0,13,13,13,306.167,213.500
10,0,15,15,15,277.500,226.167
11,0,14,14,14,170.167,228.167
12,0,4,4,4,136.833,228.833
13,0,0,0,0,90.833,224.833
14,0,7,7,7,67.500,227.500
