 ,Area,Mean,Min,Max,X,Y
1,0,12,12,12,44.167,186.167
2,0,12,12,12,244.167,168.833
3,0,1,1,1,292.167,156.833
4,0,10,10,10,292.167,166.167
5,0,12,12,12,536.833,199.500
6,0,15,15,15,601.500,162.167
7,0,15,15,15,595.500,238.833
8,0,1,1,1,532.167,206.167
9,0,0,0,0,457.500,210.167
10,0,8,8,8,420.833,222.167
11,0,12,12,12,208.833,222.167
12,0,12,12,12,188.167,207.500
13,0,3,3,3,136.833,210.833
14,0,12,12,12,108.167,222.167
