 ,Area,Mean,Min,Max,X,Y
1,0,12,12,12,40.000,192.000
2,0,9,9,9,245.500,144.500
3,0,9,9,9,297.500,123.500
4,0,14,14,14,312.500,151.500
5,0,13,13,13,504.500,181.500
6,0,15,15,15,603.500,159.500
7,0,15,15,15,549.500,216.500
8,0,13,13,13,491.500,201.500
9,0,15,15,15,407.500,205.500
10,0,15,15,15,379.500,216.500
11,0,15,15,15,216.500,181.500
12,0,3,3,3,183.500,193.500
13,0,15,15,15,143.500,193.500
14,0,9,9,9,118.500,205.500
