 ,Area,Mean,Min,Max,X,Y
1,0,14,14,14,42.000,200.000
2,0,7,7,7,326.833,178.167
3,0,7,7,7,380.833,146.167
4,0,0,0,0,370.167,178.833
5,0,9,9,9,480.167,189.500
6,0,5,5,5,601.500,179.500
7,0,15,15,15,531.500,227.500
8,0,8,8,8,479.500,209.500
9,0,0,0,0,326.167,216.167
10,0,1,1,1,286.167,225.500
11,0,4,4,4,175.500,220.833
12,0,15,15,15,142.167,216.833
13,0,9,9,9,87.500,214.167
14,0,13,13,13,57.500,211.500
