 ,Area,Mean,Min,Max,X,Y
1,0,2,2,2,44.000,193.500
2,0,2,2,2,297.500,155.667
3,0,5,5,5,350.167,143.000
4,0,5,5,5,338.167,164.333
5,0,5,5,5,493.167,180.000
6,0,15,15,15,600.500,170.000
7,0,15,15,15,509.833,215.333
8,0,5,5,5,460.500,198.667
9,0,3,3,3,329.833,200.667
10,0,5,5,5,281.833,204.667
11,0,5,5,5,188.833,209.667
12,0,5,5,5,149.500,207.000
13,0,3,3,3,98.167,207.167
14,0,5,5,5,86.167,207.833
