 ,Area,Mean,Min,Max,X,Y
1,0,15,15,15,41.833,161.167
2,0,4,4,4,335.000,131.500
3,0,15,15,15,392.000,134.000
4,0,6,6,6,374.500,141.000
5,0,4,4,4,463.000,152.000
6,0,15,15,15,598.500,154.000
7,0,4,4,4,512.000,195.500
8,0,3,3,3,450.000,174.500
9,0,13,13,13,357.000,177.000
10,0,12,12,12,304.000,183.000
11,0,14,14,14,211.000,181.500
12,0,8,8,8,168.500,180.000
13,0,14,14,14,103.167,171.167
14,0,15,15,15,86.833,176.500
