 ,Area,Mean,Min,Max,X,Y
1,0,6,6,6,39.500,214.000
2,0,11,11,11,132.500,189.500
3,0,9,9,9,253.000,81.500
4,0,11,11,11,222.500,167.500
5,0,14,14,14,493.000,212.500
6,0,15,15,15,597.500,164.000
7,0,14,14,14,538.000,260.500
8,0,2,2,2,475.000,234.500
9,0,10,10,10,412.500,236.500
10,0,11,11,11,380.000,248.500
11,0,7,7,7,167.500,233.500
12,0,5,5,5,136.000,226.500
13,0,5,5,5,74.500,229.000
14,0,10,10,10,57.500,229.500
