force
-4.496658915928826
-2.2764238659100227
2.5990946641631263
3.897927917551213
-1.193014608792901
-0.395671944947972
1.4737350162848226
1.2593574704499706
9.467019631345416
-0.9281632615782449
10.889376427637504
4.778826029586782
5.30768804794188
17.21353168738509
9.282942146051479
16.40326249927115
15.561117780043485
16.873653237295883
18.255120383217356
28.11354911193983
27.268584395078307
30.789664451466383
33.81260223790311
28.388586124756195
26.63102713219017
28.783529252893324
28.456255241759344
35.77494684034224
37.28226270604294
27.32803303477354
24.419182484169376
25.004566099068985
29.52517889212645
27.450138151061818
24.691234846093312
18.657219951352257
7.908672546945904
17.601076270863697
3.54021086119244
11.933655272623842
6.557034041705358
-1.5120249978870328
2.6225341611643342
2.1216548539488462
5.3066911554689264
-1.9171460917235525
0.6213668693079455
-5.982192563761247
1.0501397715053788
5.46593080165987
4.646687554328905
1.4716824686490029
6.233556147979307
2.551767500732567
6.633210610514052
-1.116251871228299
5.55755488293292
