 ,Area,Mean,Min,Max,X,Y
1,0,12,12,12,40.000,246.000
2,0,12,12,12,190.833,202.167
3,0,12,12,12,246.167,162.833
4,0,12,12,12,245.500,208.833
5,0,12,12,12,471.500,229.500
6,0,15,15,15,596.833,216.167
7,0,13,13,13,514.833,268.833
8,0,12,12,12,471.500,246.167
9,0,8,8,8,316.833,260.167
10,0,12,12,12,297.500,262.167
11,0,12,12,12,178.833,256.833
12,0,9,9,9,151.500,257.500
13,0,0,0,0,98.167,257.500
14,0,15,15,15,84.167,256.833
