 ,Area,Mean,Min,Max,X,Y
1,0,1,1,1,46.000,232.000
2,0,11,11,11,213.500,177.500
3,0,1,1,1,285.500,122.500
4,0,4,4,4,271.500,185.500
5,0,15,15,15,459.500,215.500
6,0,12,12,12,599.500,142.500
7,0,15,15,15,498.500,277.500
8,0,13,13,13,452.500,241.500
9,0,15,15,15,328.500,250.500
10,0,4,4,4,292.500,255.500
11,0,0,0,0,200.500,256.500
12,0,5,5,5,167.500,254.500
13,0,3,3,3,104.500,240.500
14,0,13,13,13,91.500,239.500
