 ,Area,Mean,Min,Max,X,Y
1,0,12,12,12,45.000,214.000
2,0,7,7,7,180.500,185.500
3,0,12,12,12,242.500,147.500
4,0,4,4,4,252.500,190.500
5,0,12,12,12,481.500,202.500
6,0,15,15,15,601.500,189.500
7,0,6,6,6,515.500,234.500
8,0,13,13,13,474.500,217.500
9,0,15,15,15,300.500,225.500
10,0,4,4,4,270.500,229.500
11,0,10,10,10,165.500,224.500
12,0,15,15,15,140.500,226.500
13,0,12,12,12,91.500,224.500
14,0,0,0,0,77.500,224.500
