 ,Area,Mean,Min,Max,X,Y
1,0,1,1,1,10.000,97.000
2,0,198,198,198,304.500,38.500
3,0,121,121,121,380.500,10.500
4,0,152,152,152,371.500,56.500
5,0,111,111,111,476.500,65.500
6,0,63,63,63,619.500,51.500
7,0,191,191,191,610.500,86.500
8,0,40,40,40,495.500,88.500
9,0,255,255,255,340.500,103.500
10,0,197,197,197,293.500,115.500
11,0,108,108,108,183.500,95.500
12,0,202,202,202,136.500,100.500
13,0,246,246,246,32.500,103.500
14,0,186,186,186,23.500,103.500
