 ,Area,Mean,Min,Max,X,Y
1,0,12,12,12,44.000,187.000
2,0,11,11,11,227.500,159.167
3,0,12,12,12,284.833,122.500
4,0,7,7,7,301.500,161.833
5,0,12,12,12,472.500,183.500
6,0,0,0,0,599.833,180.167
7,0,12,12,12,508.500,228.167
8,0,1,1,1,462.500,202.167
9,0,15,15,15,354.500,209.500
10,0,5,5,5,315.167,216.833
11,0,3,3,3,211.500,205.000
12,0,12,12,12,164.000,210.500
13,0,8,8,8,106.000,198.000
14,0,6,6,6,77.000,199.500
