 ,Area,Mean,Min,Max,X,Y
1,0,15,15,15,46.000,223.000
2,0,8,8,8,298.500,174.500
3,0,15,15,15,351.500,139.500
4,0,15,15,15,373.500,182.500
5,0,15,15,15,485.500,200.500
6,0,4,4,4,596.500,108.500
7,0,15,15,15,547.500,286.500
8,0,15,15,15,486.500,223.500
9,0,15,15,15,326.500,242.500
10,0,15,15,15,354.500,235.500
11,0,6,6,6,187.500,242.500
12,0,3,3,3,150.500,242.500
13,0,9,9,9,64.500,235.500
14,0,4,4,4,53.500,231.500
