 ,Area,Mean,Min,Max,X,Y
1,0,5,5,5,41.000,210.000
2,0,4,4,4,304.500,197.500
3,0,4,4,4,341.500,171.500
4,0,15,15,15,332.500,197.500
5,0,12,12,12,525.500,202.500
6,0,4,4,4,584.500,209.500
7,0,13,13,13,558.500,225.500
8,0,6,6,6,478.500,213.500
9,0,15,15,15,256.500,229.500
10,0,6,6,6,232.500,232.500
11,0,2,2,2,139.500,224.500
12,0,15,15,15,116.500,229.500
13,0,4,4,4,54.500,224.500
14,0,15,15,15,45.500,221.500
