 ,Area,Mean,Min,Max,X,Y
1,0,1,1,1,51.000,186.000
2,0,0,0,0,264.500,153.500
3,0,14,14,14,311.500,125.500
4,0,14,14,14,309.500,161.500
5,0,8,8,8,495.500,163.500
6,0,15,15,15,602.500,160.500
7,0,7,7,7,574.500,175.500
8,0,14,14,14,504.500,186.500
9,0,14,14,14,267.500,194.500
10,0,15,15,15,229.500,202.500
11,0,14,14,14,170.500,203.500
12,0,1,1,1,140.500,206.500
13,0,15,15,15,62.500,193.500
14,0,15,15,15,56.500,199.500
